Pattern,ErrorRate,CorruptionLevel,num_neurons,param
39,1.0,0.0,100,0.25
40,1.0,0.0,100,0.25
41,1.0,0.0,100,0.25
42,1.0,0.0,100,0.25
43,1.0,0.0,100,0.25
44,1.0,0.0,100,0.25
45,1.0,0.0,100,0.25
46,1.0,0.0,100,0.25
47,1.0,0.0,100,0.25
48,1.0,0.0,100,0.25
49,1.0,0.0,100,0.25
1,0.0,0.0,100,0.5
2,0.573,0.0,100,0.5
3,0.8032666666666666,0.0,100,0.5
4,0.9081000000000001,0.0,100,0.5
5,0.9522400000000001,0.0,100,0.5
6,0.9745666666666666,0.0,100,0.5
7,0.9866285714285715,0.0,100,0.5
8,0.9946750000000002,0.0,100,0.5
9,0.9962222222222222,0.0,100,0.5
10,0.9972600000000001,0.0,100,0.5
11,0.9986363636363635,0.0,100,0.5
12,0.99985,0.0,100,0.5
13,0.9998,0.0,100,0.5
14,0.9998,0.0,100,0.5
15,1.0,0.0,100,0.5
16,1.0,0.0,100,0.5
17,1.0,0.0,100,0.5
18,1.0,0.0,100,0.5
19,1.0,0.0,100,0.5
20,1.0,0.0,100,0.5
21,1.0,0.0,100,0.5
22,1.0,0.0,100,0.5
23,1.0,0.0,100,0.5
24,1.0,0.0,100,0.5
25,1.0,0.0,100,0.5
26,1.0,0.0,100,0.5
27,1.0,0.0,100,0.5
28,1.0,0.0,100,0.5
29,1.0,0.0,100,0.5
30,1.0,0.0,100,0.5
31,1.0,0.0,100,0.5
32,1.0,0.0,100,0.5
33,1.0,0.0,100,0.5
34,1.0,0.0,100,0.5
35,1.0,0.0,100,0.5
36,1.0,0.0,100,0.5
37,1.0,0.0,100,0.5
38,1.0,0.0,100,0.5
39,1.0,0.0,100,0.5
40,1.0,0.0,100,0.5
41,1.0,0.0,100,0.5
42,1.0,0.0,100,0.5
43,1.0,0.0,100,0.5
44,1.0,0.0,100,0.5
45,1.0,0.0,100,0.5
46,1.0,0.0,100,0.5
47,1.0,0.0,100,0.5
48,1.0,0.0,100,0.5
49,1.0,0.0,100,0.5
1,0.0,0.0,100,1.0
2,0.27,0.0,100,1.0
3,0.39473333333333327,0.0,100,1.0
4,0.4621,0.0,100,1.0
5,0.52108,0.0,100,1.0
6,0.5281,0.0,100,1.0
7,0.5460857142857143,0.0,100,1.0
8,0.552575,0.0,100,1.0
9,0.5714222222222223,0.0,100,1.0
10,0.57502,0.0,100,1.0
11,0.5639272727272727,0.0,100,1.0
12,0.5759333333333333,0.0,100,1.0
13,0.5869692307692307,0.0,100,1.0
14,0.5870000000000001,0.0,100,1.0
15,0.5992933333333333,0.0,100,1.0
16,0.5945125,0.0,100,1.0
17,0.5939882352941177,0.0,100,1.0
18,0.5977222222222223,0.0,100,1.0
19,0.6156631578947369,0.0,100,1.0
20,0.60827,0.0,100,1.0
21,0.6168285714285715,0.0,100,1.0
22,0.6199090909090909,0.0,100,1.0
23,0.6194173913043478,0.0,100,1.0
24,0.6245583333333333,0.0,100,1.0
25,0.626608,0.0,100,1.0
26,0.6271,0.0,100,1.0
27,0.6272222222222222,0.0,100,1.0
28,0.6209285714285714,0.0,100,1.0
29,0.6344068965517241,0.0,100,1.0
30,0.6397799999999999,0.0,100,1.0
31,0.6398129032258065,0.0,100,1.0
32,0.6390187499999999,0.0,100,1.0
33,0.6454727272727273,0.0,100,1.0
34,0.635664705882353,0.0,100,1.0
35,0.64996,0.0,100,1.0
36,0.64385,0.0,100,1.0
37,0.6471297297297298,0.0,100,1.0
38,0.653657894736842,0.0,100,1.0
39,0.6524307692307693,0.0,100,1.0
40,0.65838,0.0,100,1.0
41,0.6678926829268292,0.0,100,1.0
42,0.6606904761904763,0.0,100,1.0
43,0.6604837209302324,0.0,100,1.0
44,0.6616636363636365,0.0,100,1.0
45,0.6667866666666665,0.0,100,1.0
46,0.6647782608695652,0.0,100,1.0
47,0.6687957446808511,0.0,100,1.0
48,0.6710458333333333,0.0,100,1.0
49,0.675395918367347,0.0,100,1.0
1,0.0,0.0,100,2.0
2,0.24670000000000003,0.0,100,2.0
3,0.37413333333333343,0.0,100,2.0
4,0.4327500000000001,0.0,100,2.0
5,0.47068,0.0,100,2.0
6,0.48643333333333333,0.0,100,2.0
7,0.4944571428571428,0.0,100,2.0
8,0.5016,0.0,100,2.0
9,0.4922222222222222,0.0,100,2.0
10,0.49485999999999997,0.0,100,2.0
11,0.5021818181818182,0.0,100,2.0
12,0.4982666666666667,0.0,100,2.0
13,0.5002461538461539,0.0,100,2.0
14,0.4977,0.0,100,2.0
15,0.49904,0.0,100,2.0
16,0.49876249999999994,0.0,100,2.0
17,0.4990117647058824,0.0,100,2.0
18,0.5000999999999999,0.0,100,2.0
19,0.5011157894736842,0.0,100,2.0
20,0.49750000000000005,0.0,100,2.0
21,0.5012380952380953,0.0,100,2.0
22,0.5004000000000001,0.0,100,2.0
23,0.4996,0.0,100,2.0
24,0.501875,0.0,100,2.0
25,0.49924799999999997,0.0,100,2.0
26,0.4989076923076922,0.0,100,2.0
27,0.5015333333333334,0.0,100,2.0
28,0.4999,0.0,100,2.0
29,0.49995172413793104,0.0,100,2.0
30,0.5007266666666667,0.0,100,2.0
31,0.5014258064516128,0.0,100,2.0
32,0.50000625,0.0,100,2.0
33,0.5007151515151516,0.0,100,2.0
34,0.5017588235294117,0.0,100,2.0
35,0.4997942857142857,0.0,100,2.0
36,0.5006,0.0,100,2.0
37,0.5000594594594595,0.0,100,2.0
38,0.5013894736842106,0.0,100,2.0
39,0.4998307692307693,0.0,100,2.0
40,0.50082,0.0,100,2.0
41,0.500448780487805,0.0,100,2.0
42,0.4998476190476191,0.0,100,2.0
43,0.4986465116279069,0.0,100,2.0
44,0.49888636363636363,0.0,100,2.0
45,0.4992444444444444,0.0,100,2.0
46,0.5011434782608696,0.0,100,2.0
47,0.49973617021276595,0.0,100,2.0
48,0.5003125,0.0,100,2.0
49,0.5001836734693879,0.0,100,2.0
1,0.0,0.0,100,4.0
2,0.2559,0.0,100,4.0
3,0.3722666666666667,0.0,100,4.0
4,0.43320000000000003,0.0,100,4.0
5,0.47015999999999997,0.0,100,4.0
6,0.4906999999999999,0.0,100,4.0
7,0.4948,0.0,100,4.0
8,0.49839999999999995,0.0,100,4.0
9,0.4984222222222222,0.0,100,4.0
10,0.49284000000000006,0.0,100,4.0
11,0.5005272727272727,0.0,100,4.0
12,0.49894999999999995,0.0,100,4.0
13,0.5016615384615384,0.0,100,4.0
14,0.5013285714285715,0.0,100,4.0
15,0.5032666666666666,0.0,100,4.0
16,0.5032625,0.0,100,4.0
17,0.5030588235294118,0.0,100,4.0
18,0.49841111111111114,0.0,100,4.0
19,0.49567368421052643,0.0,100,4.0
20,0.4989100000000001,0.0,100,4.0
21,0.5011428571428572,0.0,100,4.0
22,0.49974545454545466,0.0,100,4.0
23,0.5020434782608696,0.0,100,4.0
24,0.4988,0.0,100,4.0
25,0.498,0.0,100,4.0
26,0.4985769230769231,0.0,100,4.0
27,0.5018074074074074,0.0,100,4.0
28,0.4995214285714286,0.0,100,4.0
29,0.5002758620689655,0.0,100,4.0
30,0.5006866666666666,0.0,100,4.0
31,0.49892903225806456,0.0,100,4.0
32,0.50005625,0.0,100,4.0
33,0.5018787878787879,0.0,100,4.0
34,0.4999058823529412,0.0,100,4.0
35,0.5009257142857143,0.0,100,4.0
36,0.4985277777777778,0.0,100,4.0
37,0.5017621621621623,0.0,100,4.0
38,0.5003526315789473,0.0,100,4.0
39,0.49860000000000004,0.0,100,4.0
40,0.49951,0.0,100,4.0
41,0.5002634146341464,0.0,100,4.0
42,0.4996666666666666,0.0,100,4.0
43,0.5007720930232559,0.0,100,4.0
44,0.5004181818181818,0.0,100,4.0
45,0.500311111111111,0.0,100,4.0
46,0.5003782608695652,0.0,100,4.0
47,0.500468085106383,0.0,100,4.0
48,0.5004500000000001,0.0,100,4.0
49,0.5001265306122449,0.0,100,4.0
