Pattern,ErrorRate,CorruptionLevel,num_neurons,param
1,0.0,0.0,100,0.0
2,0.4954,0.0,100,0.0
3,0.7510000000000001,0.0,100,0.0
4,0.8694000000000002,0.0,100,0.0
5,0.9386,0.0,100,0.0
6,0.9716000000000001,0.0,100,0.0
7,0.9846,0.0,100,0.0
8,0.992,0.0,100,0.0
9,0.9964,0.0,100,0.0
10,0.9986,0.0,100,0.0
11,0.9990000000000001,0.0,100,0.0
12,0.9992,0.0,100,0.0
13,0.9992,0.0,100,0.0
14,1.0,0.0,100,0.0
15,1.0,0.0,100,0.0
16,1.0,0.0,100,0.0
17,1.0,0.0,100,0.0
18,1.0,0.0,100,0.0
19,1.0,0.0,100,0.0
20,1.0,0.0,100,0.0
21,1.0,0.0,100,0.0
22,1.0,0.0,100,0.0
23,1.0,0.0,100,0.0
24,1.0,0.0,100,0.0
25,1.0,0.0,100,0.0
26,1.0,0.0,100,0.0
27,1.0,0.0,100,0.0
28,1.0,0.0,100,0.0
29,1.0,0.0,100,0.0
30,1.0,0.0,100,0.0
31,1.0,0.0,100,0.0
32,1.0,0.0,100,0.0
33,1.0,0.0,100,0.0
34,1.0,0.0,100,0.0
35,1.0,0.0,100,0.0
36,1.0,0.0,100,0.0
37,1.0,0.0,100,0.0
38,1.0,0.0,100,0.0
39,1.0,0.0,100,0.0
40,1.0,0.0,100,0.0
41,1.0,0.0,100,0.0
42,1.0,0.0,100,0.0
43,1.0,0.0,100,0.0
44,1.0,0.0,100,0.0
45,1.0,0.0,100,0.0
46,1.0,0.0,100,0.0
47,1.0,0.0,100,0.0
48,1.0,0.0,100,0.0
49,1.0,0.0,100,0.0
1,0.0,0.0,100,0.25
2,0.5821000000000001,0.0,100,0.25
3,0.8007333333333332,0.0,100,0.25
4,0.9047499999999999,0.0,100,0.25
5,0.9528399999999999,0.0,100,0.25
6,0.9811,0.0,100,0.25
7,0.9906571428571428,0.0,100,0.25
8,0.9922749999999999,0.0,100,0.25
9,0.9973777777777779,0.0,100,0.25
10,0.9996600000000001,0.0,100,0.25
11,0.9994545454545455,0.0,100,0.25
12,0.9996833333333334,0.0,100,0.25
13,0.999876923076923,0.0,100,0.25
14,1.0,0.0,100,0.25
15,1.0,0.0,100,0.25
16,1.0,0.0,100,0.25
17,1.0,0.0,100,0.25
18,1.0,0.0,100,0.25
19,1.0,0.0,100,0.25
20,1.0,0.0,100,0.25
21,1.0,0.0,100,0.25
22,1.0,0.0,100,0.25
23,1.0,0.0,100,0.25
24,1.0,0.0,100,0.25
25,1.0,0.0,100,0.25
26,1.0,0.0,100,0.25
27,1.0,0.0,100,0.25
28,1.0,0.0,100,0.25
29,1.0,0.0,100,0.25
30,1.0,0.0,100,0.25
31,1.0,0.0,100,0.25
32,1.0,0.0,100,0.25
33,1.0,0.0,100,0.25
34,1.0,0.0,100,0.25
35,1.0,0.0,100,0.25
36,1.0,0.0,100,0.25
37,1.0,0.0,100,0.25
38,1.0,0.0,100,0.25
